id,registration_display,fid,name,factory_type,province,district,sub_district,address_full,lat,lng,coord_source,last_seen_in_feed,absent_from_feed_as_of
3-41(1)-1/45,3-41(1)-1/45,"=""10100700125459""",บริษัท ฐิติพร การพิมพ์ จำกัด,3,กรุงเทพมหานคร,ทุ่งครุ,ทุ่งครุ,12 ซ.ประชาอุทิศ 79 แยก 17,13.634166666667,100.50778333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-1/46ปจ,3-41(1)-1/46ปจ,"=""10250200125465""",บริษัท คอมฟอร์ม จำกัด,3,ปราจีนบุรี,ศรีมหาโพธิ,ท่าตูม,226 ม.7 ซ.โครงการ 304 อินดัสเตรียล ปาร์ค ถ.ทางหลวงหมายเลข 3079,13.90067,101.56233,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-10/41,3-41(1)-10/41,"=""10100101025415""",บริษัท ศิริชัยการพิมพ์ จำกัด,3,กรุงเทพมหานคร,ภาษีเจริญ,บางด้วน,73 ซ.เพชรเกษม 54 แยก 3,13.716333333333,100.43438333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-10/42,3-41(1)-10/42,"=""10100001025424""",บริษัท เชอรี่ กราฟฟิค 1991 จำกัด,3,กรุงเทพมหานคร,คลองเตย,คลองตัน,45/1 ซ.แสนสบาย ถ.พระราม 4,13.717383333333,100.57618333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-10/53,3-41(1)-10/53,"=""10100001025531""",บริษัท วีซีเอ พริ้นท์ จำกัด,3,กรุงเทพมหานคร,บางขุนเทียน,แสมดำ,227 ถ.บางขุนเทียน-ชายทะเล,13.60475,100.39868,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-10/57,3-41(1)-10/57,"=""10100101025571""",บริษัท อรุณศิลป์ ครีเอเชั่น (1999) จำกัด,3,กรุงเทพมหานคร,บางขุนเทียน,แสมดำ,"7,9 ซ.เทียนทะเล 20 แยก 5 ถ.บางขุนเทียน-ชายทะเล",13.6226331,100.4306284,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-10/58,3-41(1)-10/58,"=""10100201025588""",บริษัท วรรณชาติเพรส (2020) จำกัด,3,กรุงเทพมหานคร,บางบอน,คลองบางบอน,863/4 ถ.เอกชัย,13.668492615212,100.41673443894,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-11/25,3-41(1)-11/25,"=""10100301125254""",บริษัท เจ้าพระยาระบบการพิมพ์ จำกัด,3,กรุงเทพมหานคร,บางพลัด,บางพลัด,312 ซ.จรัญสนิทวงศ์ 66/1 ถ.จรัญสนิทวงศ์,13.78455,100.49786666667,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-11/32,3-41(1)-11/32,"=""10100101125322""",บริษัท สามารถ พลาสแพค จำกัด,3,กรุงเทพมหานคร,หนองแขม,หนองค้างพลู,110 ซ.ละอองศรี ถ.เพชรเกษม,13.709683333333,100.3687,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-11/58,3-41(1)-11/58,"=""10100201125586""",บริษัท สหะไทยอุดม เอ.พี.จำกัด,3,กรุงเทพมหานคร,บางกอกน้อย,บางขุนนนท์,"277,279,281 ซ.วัฒนสุขนิเวศน์ ถ.บางขุนนนท์",13.776611395079,100.45882370825,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-12/34,3-41(1)-12/34,"=""10100001225347""",บริษัท ไซเบอร์พริ้นท์กรุ๊ป จำกัด,3,กรุงเทพมหานคร,ดินแดง,ดินแดง,959 ซ.สุทธิพร ถ.ประชาสงเคราะห์,13.764366666667,100.56181666667,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-12/48,3-41(1)-12/48,"=""10100101225486""",บริษัท แสงเจริญพริ้นต์ แอนด์ เพรส จำกัด,3,กรุงเทพมหานคร,ยานนาวา,ช่องนนทรี,"151,153 ซ.นนทรี 14 แยก 3 (กุหลาบอุทิศ)",13.695505,100.546918,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-12/53นฐ,3-41(1)-12/53นฐ,"=""10730001225531""",บริษัท รุ่งศิลป์การพิมพ์ (1977) จำกัด,3,นครปฐม,สามพราน,ไร่ขิง,555 ม.12 ถ.พุทธมณฑลสาย 5,13.74706,100.30034,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-13/51,3-41(1)-13/51,"=""10100001325519""",บริษัท ธนาเทพการพิมพ์ จำกัด,3,กรุงเทพมหานคร,ลาดกระบัง,ทับยาว,1017/5 ถ.ประชาพัฒนา,13.71761,100.825815,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-13/62,3-41(1)-13/62,"=""10100213225622""",บริษัท วายซี ซัพพลาย พริ้นท์ติ้ง จำกัด,3,กรุงเทพมหานคร,ลาดกระบัง,ทับยาว,1101 ถ.ประชาพัฒนา,13.718431423141,100.82709146778,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-13/66,3-41(1)-13/66,"=""10100219925662""",ห้างหุ้นส่วนจำกัด อุตสาหกรรมเอ็กเซ้งฮวด,3,กรุงเทพมหานคร,บางแค,บางแคเหนือ,53/55 ม.1 ซ.เพชรเกษม 88 ถ.เพชรเกษม,13.7202565705145,100.396657486442,geocoded,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-14/32,3-41(1)-14/32,"=""10100001425327""",บริษัท คอมฟอร์ม จำกัด,3,กรุงเทพมหานคร,สะพานสูง,สะพานสูง,20 ถ.กรุงเทพกรีฑา,13.741883333333,100.6802,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-14/47,3-41(1)-14/47,"=""10100201425473""",บริษัท บริสุทธิ์การพิมพ์ จำกัด,3,กรุงเทพมหานคร,บางคอแหลม,บางโคล่,3725/25 ซ.ตรอกนอกเขต ถ.จันทน์,13.692983333333,100.52368333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-15/39,3-41(1)-15/39,"=""10100001525399""",บริษัท เปเปอร์ เพลส จำกัด,3,กรุงเทพมหานคร,บางบอน,บางบอน,14/14-15 ม.9 ถ.สุขาภิบาล 1,13.681633333333,100.42455,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-15/57,3-41(1)-15/57,"=""10100001525571""",บริษัท พาณิชพระนคร (2535) จำกัด,3,กรุงเทพมหานคร,บางกะปิ,คลองจั่น,"280,282,284,286 ซ.ศูนย์การค้าแฮปปี้แลนด์ 2 ถ.ลาดพร้าว",13.772952,100.642665,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-16/15,3-41(1)-16/15,"=""10100101625156""",บริษัท โรงพิมพ์บุญสินธุ์ จำกัด,3,กรุงเทพมหานคร,ป้อมปราบศัตรูพ่าย,วัดโสมนัส,142 ถ.นครสวรรค์,13.757466666667,100.5088,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-16/57,3-41(1)-16/57,"=""10100001625579""",บริษัท สมชายโค๊ตติ้ง จำกัด,3,กรุงเทพมหานคร,บางขุนเทียน,ท่าข้าม,55 ซ.เทียนทะเล 24 ถ.บางขุนเทียน-ชายทะเล,13.613131772404,100.43289188862,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-17/49,3-41(1)-17/49,"=""10100001725494""",บริษัท แอ๊คคิวเรท เพรส จำกัด,3,กรุงเทพมหานคร,บางบอน,บางบอน,"56,56/1-4 ซ.เอกชัย 80",13.6663,100.41135,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-17/53,3-41(1)-17/53,"=""10100101725535""",-,3,กรุงเทพมหานคร,บางพลัด,บางพลัด,420 ซ.จรัญสนิทวงศ์ 71 ถ.จรัญสนิทวงศ์,13.790081262487,100.48931186778,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-17/57,3-41(1)-17/57,"=""10100001725577""",บริษัท ส.เอเซียเพรส (1989) จำกัด,3,กรุงเทพมหานคร,บางกะปิ,หัวหมาก,143 ซ.รามคำแหง 42,13.756682284989,100.64030678312,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-17/58,3-41(1)-17/58,"=""10100001725585""",บริษัท ไดน่าเทค จำกัด,3,กรุงเทพมหานคร,บึงกุ่ม,นวมินทร์,104/5 ซ.นวมินทร์ 91 ถ.นวมินทร์,13.802746824241,100.64817016602,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-18/37,3-41(1)-18/37,"=""10100001825377""",บริษัท ก.การพิมพ์ เทียนกวง จำกัด,3,กรุงเทพมหานคร,บางขุนเทียน,แสมดำ,80/297-8 ม.6 ถ.บางขุนเทียน,13.662133333333,100.43006666667,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-18/49,3-41(1)-18/49,"=""10100101825491""",บริษัท การพิมพ์ไทยกรุ๊พ จำกัด,3,กรุงเทพมหานคร,พระโขนง,พระโขนงใต้,86 ซ.สุขุมวิท 62 แยก 3,13.690019391369,100.60129462359,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-18/54,3-41(1)-18/54,"=""10100001825542""",บริษัท เอ็นพี พริ้นติ้ง แอนด์ แพคเกจจิ้ง จำกัด,3,กรุงเทพมหานคร,บางขุนเทียน,แสมดำ,4 ซ.สะแกงาม 21 ถ.สะแกงาม,13.635447813637,100.42137373894,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-19/42,3-41(1)-19/42,"=""10100001925425""",ห้างหุ้นส่วนจำกัด ทิพย์ประไพการพิมพ์,3,กรุงเทพมหานคร,บางบอน,บางบอน,"185,187,189 ซ.เอกชัย 65",13.675383333333,100.43863333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-19/53,3-41(1)-19/53,"=""10100001925532""",บริษัท โรงพิมพ์พฤกษ์ศิรินทร์ จำกัด,3,กรุงเทพมหานคร,ธนบุรี,วัดกัลยาณ์,184 ถ.อิสรภาพ,13.74927047946,100.49985332087,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-2/19,3-41(1)-2/19,"=""10100000225199""",บริษัท จินดาสาส์น การพิมพ์ จำกัด,3,กรุงเทพมหานคร,บางพลัด,บางพลัด,"25, 33 ซ.จรัญสนิทวงศ์ 68 ถ.จรัญสนิทวงศ์",13.787566666667,100.49943333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-2/21,3-41(1)-2/21,"=""10100300225212""",บริษัท บางกอกสาส์น พริ้นติ้ง จำกัด,3,กรุงเทพมหานคร,ราชเทวี,ถนนเพชรบุรี,"966/10,912/2 ถ.พระรามที่ 6",13.754472,100.521175,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-2/24,3-41(1)-2/24,"=""10100200225247""",ห้างหุ้นส่วนจำกัด โรงพิมพ์เลิศศิลป์,3,กรุงเทพมหานคร,บางคอแหลม,บางโคล่,13 ซ.สาธุประดิษฐ์ 12,13.701733333333,100.52836666667,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-2/43,3-41(1)-2/43,"=""10100500225434""",บริษัท พลัสเพรส จำกัด,3,กรุงเทพมหานคร,ดินแดง,ดินแดง,101/99-101 ซ.ร่วมรักษา ถ.ประชาสงเคราะห์,13.77805,100.56568333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-2/44,3-41(1)-2/44,"=""10100800225449""",บริษัท พรรณีการพิมพ์ จำกัด,3,กรุงเทพมหานคร,บางแค,บางแค,77/55-59 ม.9 ซ.บางบอน 23 ถ.สุขาภิบาล 1,13.689566666667,100.41475,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-20/24,3-41(1)-20/24,"=""10100002025241""",บริษัท เหรียญทองวิทยา จำกัด,3,กรุงเทพมหานคร,ห้วยขวาง,บางกะปิ,41 ซ.ศูนย์วิจัย 14 ถ.เพชรบุรีตัดใหม่,13.749856960733,100.5934816101,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-20/48,3-41(1)-20/48,"=""10100102025489""",บริษัท ศิลป์สยามบรรจุภัณฑ์และการพิมพ์ จำกัด,3,กรุงเทพมหานคร,หนองแขม,หนองแขม,61 ม.1 ซ.เพชรเกษม 69 ถ.เลียบคลองภาษีเจริญฝั่งเหนือ,13.687633333333,100.3646,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-21/37,3-41(1)-21/37,"=""10100002125371""",บริษัท โรงพิมพ์วัฒนาพานิช จำกัด,3,กรุงเทพมหานคร,บางขุนเทียน,ท่าข้าม,"16,16/1 ซ.เทียนทะเล19 ถ.บางขุนเทียน-ชายทะเล",13.616666666667,100.43973333333,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-21/40,3-41(1)-21/40,"=""10100002125405""",บริษัท วี.พริ้นท์ (1991) จำกัด,3,กรุงเทพมหานคร,บางขุนเทียน,แสมดำ,"28,30 ซ.เทียนทะเล 10 ถ.บางขุนเทียน-ชายทะเล",13.650516666667,100.42866666667,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
3-41(1)-21/41,3-41(1)-21/41,"=""10100102125412""",ห้างหุ้นส่วนจำกัด ไทยเจริญการพิมพ์,3,กรุงเทพมหานคร,บางกะปิ,คลองจั่น,"64,66,68,70 ซ.ลากพร้าว 107 ถ.ลาดพร้าว",13.77445,100.63391666667,gov,2026-08-22T20:04:28.82868+00:00,2026-08-25T20:13:54.698924+00:00
